event_id,user_id,account_id,feature_name,event_type,timestamp
fw_evt_00030104,fw_usr_0000726,fw_acc_00726,transaction_view,used,2024-12-05 07:51:00
fw_evt_00030105,fw_usr_0000726,fw_acc_00726,analysis_view,abandoned,2025-03-30 08:03:00
fw_evt_00030106,fw_usr_0000726,fw_acc_00726,category_edit,used,2024-12-25 08:48:00
fw_evt_00030107,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2026-01-31 11:16:00
fw_evt_00030108,fw_usr_0000726,fw_acc_00726,transaction_view,used,2024-11-22 07:03:00
fw_evt_00030109,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-10-07 10:50:00
fw_evt_00030110,fw_usr_0000726,fw_acc_00726,analysis_view,abandoned,2025-09-11 11:49:00
fw_evt_00030111,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-12-27 09:41:00
fw_evt_00030112,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-06-01 10:34:00
fw_evt_00030113,fw_usr_0000726,fw_acc_00726,manual_transaction,abandoned,2025-02-07 12:47:00
fw_evt_00030114,fw_usr_0000726,fw_acc_00726,manual_transaction,used,2025-05-02 20:02:00
fw_evt_00030115,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-04-09 20:12:00
fw_evt_00030116,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-01-07 22:19:00
fw_evt_00030117,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-05-03 16:17:00
fw_evt_00030118,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-06-22 10:28:00
fw_evt_00030119,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-05-21 19:20:00
fw_evt_00030120,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-01-19 12:51:00
fw_evt_00030121,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2024-12-22 22:52:00
fw_evt_00030122,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2025-07-09 13:47:00
fw_evt_00030123,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-04-22 20:38:00
fw_evt_00030124,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-11-23 16:33:00
fw_evt_00030125,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-09-20 19:09:00
fw_evt_00030126,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-04-06 16:14:00
fw_evt_00030127,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-07-24 20:52:00
fw_evt_00030128,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-02-28 12:19:00
fw_evt_00030129,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-01-30 18:04:00
fw_evt_00030130,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2024-11-14 07:25:00
fw_evt_00030131,fw_usr_0000726,fw_acc_00726,category_edit,used,2025-03-02 16:54:00
fw_evt_00030132,fw_usr_0000726,fw_acc_00726,manual_transaction,used,2025-01-31 15:56:00
fw_evt_00030133,fw_usr_0000726,fw_acc_00726,notification_settings,used,2024-12-21 12:19:00
fw_evt_00030134,fw_usr_0000726,fw_acc_00726,analysis_view,abandoned,2025-10-04 13:09:00
fw_evt_00030135,fw_usr_0000726,fw_acc_00726,category_edit,used,2026-01-19 08:58:00
fw_evt_00030136,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2025-06-19 13:55:00
fw_evt_00030137,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-07-06 08:54:00
fw_evt_00030138,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2026-01-07 16:32:00
fw_evt_00030139,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-12-22 09:18:00
fw_evt_00030140,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2025-04-03 09:34:00
fw_evt_00030141,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-02-03 21:50:00
fw_evt_00030142,fw_usr_0000726,fw_acc_00726,transaction_view,used,2026-02-18 13:31:00
fw_evt_00030143,fw_usr_0000726,fw_acc_00726,manual_transaction,used,2025-12-04 09:11:00
fw_evt_00030144,fw_usr_0000726,fw_acc_00726,manual_transaction,used,2025-05-11 07:07:00
fw_evt_00030145,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-04-08 16:35:00
fw_evt_00030146,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-11-10 17:10:00
fw_evt_00030147,fw_usr_0000726,fw_acc_00726,notification_settings,used,2025-09-20 14:13:00
fw_evt_00030148,fw_usr_0000726,fw_acc_00726,notification_settings,used,2026-02-21 22:49:00
fw_evt_00030149,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2024-11-24 18:05:00
fw_evt_00030150,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-09-15 15:54:00
fw_evt_00030151,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2024-12-21 09:33:00
fw_evt_00030152,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-02-14 12:12:00
fw_evt_00030153,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-02-16 14:54:00
fw_evt_00030154,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-07-05 15:58:00
fw_evt_00030155,fw_usr_0000726,fw_acc_00726,manual_transaction,used,2025-10-16 20:26:00
fw_evt_00030156,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-11-01 08:47:00
fw_evt_00030157,fw_usr_0000726,fw_acc_00726,analysis_view,abandoned,2025-08-21 10:48:00
fw_evt_00030158,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-07-10 14:43:00
fw_evt_00030159,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-07-09 14:54:00
fw_evt_00030160,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-09-19 20:30:00
fw_evt_00030161,fw_usr_0000726,fw_acc_00726,category_edit,used,2025-08-14 22:19:00
fw_evt_00030162,fw_usr_0000726,fw_acc_00726,notification_settings,used,2025-01-14 20:09:00
fw_evt_00030163,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-02-12 17:30:00
fw_evt_00030164,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2025-03-13 16:38:00
fw_evt_00030165,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-03-13 15:42:00
fw_evt_00030166,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-08-23 09:14:00
fw_evt_00030167,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-11-18 09:03:00
fw_evt_00030168,fw_usr_0000726,fw_acc_00726,analysis_view,abandoned,2025-02-02 15:50:00
fw_evt_00030169,fw_usr_0000726,fw_acc_00726,transaction_view,used,2024-11-23 15:44:00
fw_evt_00030170,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-12-24 21:16:00
fw_evt_00030171,fw_usr_0000726,fw_acc_00726,analysis_view,abandoned,2024-11-23 14:58:00
fw_evt_00030172,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-08-15 16:18:00
fw_evt_00030173,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-11-10 17:53:00
fw_evt_00030174,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-06-02 21:50:00
fw_evt_00030175,fw_usr_0000726,fw_acc_00726,manual_transaction,abandoned,2025-03-03 09:59:00
fw_evt_00030176,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-01-21 11:34:00
fw_evt_00030177,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-01-19 21:24:00
fw_evt_00030178,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-04-02 15:52:00
fw_evt_00030179,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-11-18 07:49:00
fw_evt_00030180,fw_usr_0000726,fw_acc_00726,category_edit,used,2025-05-28 18:29:00
fw_evt_00030181,fw_usr_0000726,fw_acc_00726,analysis_view,abandoned,2025-10-10 18:53:00
fw_evt_00030182,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-06-14 14:37:00
fw_evt_00030183,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-05-26 10:00:00
fw_evt_00030184,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-08-11 18:42:00
fw_evt_00030185,fw_usr_0000726,fw_acc_00726,category_edit,used,2025-11-22 22:30:00
fw_evt_00030186,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-01-07 19:20:00
fw_evt_00030187,fw_usr_0000726,fw_acc_00726,category_edit,used,2025-07-10 19:36:00
fw_evt_00030188,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2024-11-16 21:18:00
fw_evt_00030189,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-02-06 21:10:00
fw_evt_00030190,fw_usr_0000726,fw_acc_00726,transaction_view,used,2026-02-26 22:38:00
fw_evt_00030191,fw_usr_0000726,fw_acc_00726,analysis_view,abandoned,2024-12-06 08:00:00
fw_evt_00030192,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-04-19 12:25:00
fw_evt_00030193,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2026-02-06 17:15:00
fw_evt_00030194,fw_usr_0000726,fw_acc_00726,transaction_view,used,2026-01-26 10:21:00
fw_evt_00030195,fw_usr_0000726,fw_acc_00726,notification_settings,used,2025-02-03 12:37:00
fw_evt_00030196,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-11-13 10:13:00
fw_evt_00030197,fw_usr_0000726,fw_acc_00726,manual_transaction,abandoned,2025-08-14 12:14:00
fw_evt_00030198,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-06-10 08:21:00
fw_evt_00030199,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-04-16 08:01:00
fw_evt_00030200,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2026-01-02 20:23:00
fw_evt_00030201,fw_usr_0000726,fw_acc_00726,analysis_view,used,2026-01-04 20:47:00
fw_evt_00030202,fw_usr_0000726,fw_acc_00726,manual_transaction,used,2025-01-02 08:41:00
fw_evt_00030203,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-08-20 19:26:00
fw_evt_00030204,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-05-25 13:48:00
fw_evt_00030205,fw_usr_0000726,fw_acc_00726,analysis_view,abandoned,2025-03-17 15:40:00
fw_evt_00030206,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-08-30 10:59:00
fw_evt_00030207,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-10-09 18:30:00
fw_evt_00030208,fw_usr_0000726,fw_acc_00726,category_edit,used,2025-07-29 19:37:00
fw_evt_00030209,fw_usr_0000726,fw_acc_00726,category_edit,used,2025-04-07 08:18:00
fw_evt_00030210,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-11-03 12:28:00
fw_evt_00030211,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-03-06 21:13:00
fw_evt_00030212,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-09-24 18:18:00
fw_evt_00030213,fw_usr_0000726,fw_acc_00726,manual_transaction,abandoned,2025-05-18 21:12:00
fw_evt_00030214,fw_usr_0000726,fw_acc_00726,category_edit,used,2025-09-10 20:51:00
fw_evt_00030215,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2024-11-13 18:03:00
fw_evt_00030216,fw_usr_0000726,fw_acc_00726,manual_transaction,used,2025-11-28 14:19:00
fw_evt_00030217,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2024-11-24 15:46:00
fw_evt_00030218,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-01-27 14:51:00
fw_evt_00030219,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-08-26 12:53:00
fw_evt_00030220,fw_usr_0000726,fw_acc_00726,transaction_view,used,2026-01-28 22:50:00
fw_evt_00030221,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-02-06 16:19:00
fw_evt_00030222,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-12-16 15:10:00
fw_evt_00030223,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-06-05 08:40:00
fw_evt_00030224,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2025-05-16 15:51:00
fw_evt_00030225,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2024-12-21 12:56:00
fw_evt_00030226,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-01-26 18:19:00
fw_evt_00030227,fw_usr_0000726,fw_acc_00726,manual_transaction,abandoned,2025-11-23 13:33:00
fw_evt_00030228,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-08-20 10:02:00
fw_evt_00030229,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2025-01-27 08:36:00
fw_evt_00030230,fw_usr_0000726,fw_acc_00726,notification_settings,used,2025-01-31 16:54:00
fw_evt_00030231,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-04-16 11:17:00
fw_evt_00030232,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-05-12 13:31:00
fw_evt_00030233,fw_usr_0000726,fw_acc_00726,transaction_view,used,2024-11-24 07:41:00
fw_evt_00030234,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-08-20 14:28:00
fw_evt_00030235,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2024-12-16 18:53:00
fw_evt_00030236,fw_usr_0000726,fw_acc_00726,analysis_view,used,2025-06-15 18:13:00
fw_evt_00030237,fw_usr_0000726,fw_acc_00726,category_edit,used,2025-04-03 09:14:00
fw_evt_00030238,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2025-06-16 14:41:00
fw_evt_00030239,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-09-25 08:54:00
fw_evt_00030240,fw_usr_0000726,fw_acc_00726,transaction_view,used,2024-12-21 14:09:00
fw_evt_00030241,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-09-14 18:27:00
fw_evt_00030242,fw_usr_0000726,fw_acc_00726,manual_transaction,used,2025-11-07 20:28:00
fw_evt_00030243,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2025-08-01 09:55:00
fw_evt_00030244,fw_usr_0000726,fw_acc_00726,transaction_view,used,2024-12-07 11:55:00
fw_evt_00030245,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-01-04 14:25:00
fw_evt_00030246,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2024-12-21 09:03:00
fw_evt_00030247,fw_usr_0000726,fw_acc_00726,bill_tracking,blocked,2025-02-22 15:14:00
fw_evt_00030248,fw_usr_0000726,fw_acc_00726,budget_setup,blocked,2025-06-01 21:43:00
fw_evt_00030249,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-07-02 20:31:00
fw_evt_00030250,fw_usr_0000726,fw_acc_00726,analysis_view,abandoned,2025-06-17 11:47:00
fw_evt_00030251,fw_usr_0000726,fw_acc_00726,notification_settings,used,2025-01-15 08:01:00
fw_evt_00030252,fw_usr_0000726,fw_acc_00726,savings_goal,blocked,2026-01-16 17:42:00
fw_evt_00030253,fw_usr_0000726,fw_acc_00726,transaction_view,used,2025-03-25 22:09:00
fw_evt_00030254,fw_usr_0000727,fw_acc_00727,transaction_view,used,2024-08-24 17:48:00
fw_evt_00030255,fw_usr_0000727,fw_acc_00727,manual_transaction,used,2025-01-13 12:19:00
fw_evt_00030256,fw_usr_0000727,fw_acc_00727,bill_tracking,blocked,2025-07-27 12:13:00
fw_evt_00030257,fw_usr_0000727,fw_acc_00727,budget_setup,blocked,2025-07-07 22:51:00
fw_evt_00030258,fw_usr_0000727,fw_acc_00727,savings_goal,blocked,2024-09-18 14:53:00
fw_evt_00030259,fw_usr_0000727,fw_acc_00727,notification_settings,used,2025-07-27 09:22:00
fw_evt_00030260,fw_usr_0000727,fw_acc_00727,transaction_view,used,2025-06-19 12:33:00
fw_evt_00030261,fw_usr_0000727,fw_acc_00727,bill_tracking,blocked,2024-08-07 16:16:00
fw_evt_00030262,fw_usr_0000727,fw_acc_00727,transaction_view,used,2025-07-27 19:33:00
fw_evt_00030263,fw_usr_0000727,fw_acc_00727,transaction_view,used,2025-07-27 17:57:00
fw_evt_00030264,fw_usr_0000727,fw_acc_00727,analysis_view,abandoned,2025-03-04 07:20:00
fw_evt_00030265,fw_usr_0000727,fw_acc_00727,savings_goal,blocked,2025-06-19 16:55:00
fw_evt_00030266,fw_usr_0000728,fw_acc_00728,savings_goal,abandoned,2025-07-02 18:18:00
fw_evt_00030267,fw_usr_0000728,fw_acc_00728,notification_settings,used,2025-12-17 10:32:00
fw_evt_00030268,fw_usr_0000728,fw_acc_00728,transaction_view,used,2025-09-07 20:20:00
fw_evt_00030269,fw_usr_0000728,fw_acc_00728,bill_tracking,used,2025-10-11 11:57:00
fw_evt_00030270,fw_usr_0000728,fw_acc_00728,bill_tracking,used,2025-10-04 10:56:00
fw_evt_00030271,fw_usr_0000728,fw_acc_00728,category_edit,used,2025-11-07 10:15:00
fw_evt_00030272,fw_usr_0000728,fw_acc_00728,savings_goal,used,2025-10-09 13:27:00
fw_evt_00030273,fw_usr_0000728,fw_acc_00728,analysis_view,abandoned,2025-08-21 20:34:00
fw_evt_00030274,fw_usr_0000728,fw_acc_00728,transaction_view,used,2025-11-14 10:40:00
fw_evt_00030275,fw_usr_0000728,fw_acc_00728,transaction_view,used,2025-11-05 11:23:00
fw_evt_00030276,fw_usr_0000728,fw_acc_00728,analysis_view,used,2025-10-14 20:40:00
fw_evt_00030277,fw_usr_0000728,fw_acc_00728,analysis_view,abandoned,2025-10-30 19:29:00
fw_evt_00030278,fw_usr_0000728,fw_acc_00728,transaction_view,used,2025-11-27 08:25:00
fw_evt_00030279,fw_usr_0000728,fw_acc_00728,bill_tracking,used,2025-11-13 18:53:00
fw_evt_00030280,fw_usr_0000728,fw_acc_00728,analysis_view,abandoned,2025-12-17 12:57:00
fw_evt_00030281,fw_usr_0000728,fw_acc_00728,transaction_view,used,2026-02-27 08:48:00
fw_evt_00030282,fw_usr_0000728,fw_acc_00728,transaction_view,used,2025-12-26 22:10:00
fw_evt_00030283,fw_usr_0000728,fw_acc_00728,transaction_view,used,2026-02-03 18:27:00
fw_evt_00030284,fw_usr_0000728,fw_acc_00728,transaction_view,used,2026-01-09 10:27:00
fw_evt_00030285,fw_usr_0000728,fw_acc_00728,bill_tracking,used,2025-11-30 20:46:00
fw_evt_00030286,fw_usr_0000728,fw_acc_00728,transaction_view,used,2025-08-07 14:40:00
fw_evt_00030287,fw_usr_0000728,fw_acc_00728,transaction_view,used,2025-10-07 19:52:00
fw_evt_00030288,fw_usr_0000728,fw_acc_00728,savings_goal,abandoned,2025-11-16 18:31:00
fw_evt_00030289,fw_usr_0000728,fw_acc_00728,notification_settings,used,2025-07-31 20:47:00
fw_evt_00030290,fw_usr_0000728,fw_acc_00728,analysis_view,used,2025-07-24 15:25:00
fw_evt_00030291,fw_usr_0000728,fw_acc_00728,budget_setup,used,2025-08-14 22:10:00
fw_evt_00030292,fw_usr_0000728,fw_acc_00728,transaction_view,used,2025-07-03 19:11:00
fw_evt_00030293,fw_usr_0000728,fw_acc_00728,transaction_view,used,2025-10-20 08:59:00
fw_evt_00030294,fw_usr_0000728,fw_acc_00728,budget_setup,used,2026-02-27 10:35:00
fw_evt_00030295,fw_usr_0000728,fw_acc_00728,analysis_view,abandoned,2026-02-27 22:32:00
fw_evt_00030296,fw_usr_0000728,fw_acc_00728,budget_setup,used,2025-07-19 18:23:00
fw_evt_00030297,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-10-13 18:29:00
fw_evt_00030298,fw_usr_0000729,fw_acc_00729,bill_tracking,blocked,2025-04-16 08:24:00
fw_evt_00030299,fw_usr_0000729,fw_acc_00729,manual_transaction,abandoned,2025-12-11 11:40:00
fw_evt_00030300,fw_usr_0000729,fw_acc_00729,bill_tracking,blocked,2025-07-18 20:02:00
fw_evt_00030301,fw_usr_0000729,fw_acc_00729,bill_tracking,blocked,2025-01-18 11:18:00
fw_evt_00030302,fw_usr_0000729,fw_acc_00729,manual_transaction,abandoned,2025-03-11 12:17:00
fw_evt_00030303,fw_usr_0000729,fw_acc_00729,analysis_view,abandoned,2025-11-10 19:05:00
fw_evt_00030304,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-09-24 20:24:00
fw_evt_00030305,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-05-01 20:27:00
fw_evt_00030306,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-08-06 20:52:00
fw_evt_00030307,fw_usr_0000729,fw_acc_00729,savings_goal,blocked,2025-10-12 19:24:00
fw_evt_00030308,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-03-30 13:20:00
fw_evt_00030309,fw_usr_0000729,fw_acc_00729,bill_tracking,blocked,2025-05-13 07:33:00
fw_evt_00030310,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-08-16 07:37:00
fw_evt_00030311,fw_usr_0000729,fw_acc_00729,savings_goal,blocked,2025-11-21 13:28:00
fw_evt_00030312,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-05-13 18:10:00
fw_evt_00030313,fw_usr_0000729,fw_acc_00729,transaction_view,used,2026-01-19 22:43:00
fw_evt_00030314,fw_usr_0000729,fw_acc_00729,savings_goal,blocked,2025-10-25 16:33:00
fw_evt_00030315,fw_usr_0000729,fw_acc_00729,transaction_view,used,2026-02-14 07:09:00
fw_evt_00030316,fw_usr_0000729,fw_acc_00729,category_edit,used,2025-04-02 09:42:00
fw_evt_00030317,fw_usr_0000729,fw_acc_00729,bill_tracking,blocked,2025-07-31 19:28:00
fw_evt_00030318,fw_usr_0000729,fw_acc_00729,analysis_view,abandoned,2025-09-02 17:14:00
fw_evt_00030319,fw_usr_0000729,fw_acc_00729,bill_tracking,blocked,2025-04-19 18:23:00
fw_evt_00030320,fw_usr_0000729,fw_acc_00729,savings_goal,blocked,2025-06-02 10:38:00
fw_evt_00030321,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-06-07 18:43:00
fw_evt_00030322,fw_usr_0000729,fw_acc_00729,budget_setup,blocked,2025-07-07 13:24:00
fw_evt_00030323,fw_usr_0000729,fw_acc_00729,budget_setup,blocked,2026-01-07 16:09:00
fw_evt_00030324,fw_usr_0000729,fw_acc_00729,bill_tracking,blocked,2026-01-19 07:30:00
fw_evt_00030325,fw_usr_0000729,fw_acc_00729,analysis_view,abandoned,2025-01-15 08:06:00
fw_evt_00030326,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-10-07 10:40:00
fw_evt_00030327,fw_usr_0000729,fw_acc_00729,budget_setup,blocked,2026-02-16 14:23:00
fw_evt_00030328,fw_usr_0000729,fw_acc_00729,category_edit,used,2024-12-02 10:16:00
fw_evt_00030329,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-02-27 11:24:00
fw_evt_00030330,fw_usr_0000729,fw_acc_00729,analysis_view,abandoned,2026-01-25 16:44:00
fw_evt_00030331,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-02-11 11:25:00
fw_evt_00030332,fw_usr_0000729,fw_acc_00729,manual_transaction,abandoned,2025-08-29 22:27:00
fw_evt_00030333,fw_usr_0000729,fw_acc_00729,manual_transaction,used,2025-03-16 18:41:00
fw_evt_00030334,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-07-12 07:45:00
fw_evt_00030335,fw_usr_0000729,fw_acc_00729,notification_settings,used,2025-03-18 07:19:00
fw_evt_00030336,fw_usr_0000729,fw_acc_00729,analysis_view,abandoned,2025-10-02 19:16:00
fw_evt_00030337,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-08-15 15:29:00
fw_evt_00030338,fw_usr_0000729,fw_acc_00729,manual_transaction,abandoned,2026-01-20 20:55:00
fw_evt_00030339,fw_usr_0000729,fw_acc_00729,bill_tracking,blocked,2025-07-20 13:46:00
fw_evt_00030340,fw_usr_0000729,fw_acc_00729,savings_goal,blocked,2025-09-01 19:34:00
fw_evt_00030341,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-08-30 21:42:00
fw_evt_00030342,fw_usr_0000729,fw_acc_00729,manual_transaction,used,2024-12-18 18:58:00
fw_evt_00030343,fw_usr_0000729,fw_acc_00729,budget_setup,blocked,2025-01-24 09:04:00
fw_evt_00030344,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-02-08 17:31:00
fw_evt_00030345,fw_usr_0000729,fw_acc_00729,budget_setup,blocked,2025-09-10 21:12:00
fw_evt_00030346,fw_usr_0000729,fw_acc_00729,category_edit,used,2025-05-14 20:58:00
fw_evt_00030347,fw_usr_0000729,fw_acc_00729,category_edit,used,2025-03-15 22:13:00
fw_evt_00030348,fw_usr_0000729,fw_acc_00729,manual_transaction,used,2025-11-30 21:10:00
fw_evt_00030349,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-05-19 12:15:00
fw_evt_00030350,fw_usr_0000729,fw_acc_00729,analysis_view,abandoned,2025-01-16 22:48:00
fw_evt_00030351,fw_usr_0000729,fw_acc_00729,category_edit,used,2025-01-08 10:30:00
fw_evt_00030352,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-10-21 16:12:00
fw_evt_00030353,fw_usr_0000729,fw_acc_00729,transaction_view,used,2025-12-09 16:00:00
fw_evt_00030354,fw_usr_0000729,fw_acc_00729,category_edit,used,2025-10-09 18:29:00
fw_evt_00030355,fw_usr_0000729,fw_acc_00729,analysis_view,used,2025-05-10 08:17:00
fw_evt_00030356,fw_usr_0000729,fw_acc_00729,budget_setup,blocked,2025-03-11 22:27:00
fw_evt_00030357,fw_usr_0000729,fw_acc_00729,savings_goal,blocked,2025-04-21 18:19:00
fw_evt_00030358,fw_usr_0000729,fw_acc_00729,savings_goal,blocked,2025-12-24 07:46:00
fw_evt_00030359,fw_usr_0000730,fw_acc_00730,savings_goal,blocked,2026-01-30 14:44:00
fw_evt_00030360,fw_usr_0000730,fw_acc_00730,bill_tracking,blocked,2026-02-10 20:24:00
fw_evt_00030361,fw_usr_0000730,fw_acc_00730,transaction_view,used,2026-01-20 19:13:00
fw_evt_00030362,fw_usr_0000730,fw_acc_00730,analysis_view,abandoned,2026-01-27 11:14:00
fw_evt_00030363,fw_usr_0000730,fw_acc_00730,budget_setup,blocked,2025-10-21 11:17:00
fw_evt_00030364,fw_usr_0000730,fw_acc_00730,bill_tracking,blocked,2026-02-28 21:12:00
fw_evt_00030365,fw_usr_0000730,fw_acc_00730,budget_setup,blocked,2026-01-14 07:31:00
fw_evt_00030366,fw_usr_0000730,fw_acc_00730,transaction_view,used,2025-12-27 18:03:00
fw_evt_00030367,fw_usr_0000730,fw_acc_00730,transaction_view,used,2025-10-30 16:29:00
fw_evt_00030368,fw_usr_0000730,fw_acc_00730,bill_tracking,blocked,2025-11-15 12:30:00
fw_evt_00030369,fw_usr_0000730,fw_acc_00730,analysis_view,abandoned,2025-10-14 14:34:00
fw_evt_00030370,fw_usr_0000730,fw_acc_00730,notification_settings,used,2025-12-15 17:30:00
fw_evt_00030371,fw_usr_0000730,fw_acc_00730,analysis_view,abandoned,2025-08-29 15:06:00
fw_evt_00030372,fw_usr_0000730,fw_acc_00730,transaction_view,used,2025-11-15 14:10:00
fw_evt_00030373,fw_usr_0000730,fw_acc_00730,transaction_view,used,2026-01-07 19:42:00
fw_evt_00030374,fw_usr_0000730,fw_acc_00730,bill_tracking,blocked,2025-10-18 13:39:00
fw_evt_00030375,fw_usr_0000730,fw_acc_00730,bill_tracking,blocked,2026-02-24 10:20:00
fw_evt_00030376,fw_usr_0000730,fw_acc_00730,bill_tracking,blocked,2025-08-25 22:21:00
