account_id,step_name,completed,completed_at
fw_acc_00998,link_first_account,True,2025-11-02
fw_acc_00998,complete_profile_setup,True,2025-11-06
fw_acc_00998,view_first_spending_summary,False,
fw_acc_00998,link_second_account,False,
fw_acc_00998,set_first_goal,False,
fw_acc_00998,customise_first_category,False,
fw_acc_00999,link_first_account,True,2025-06-05
fw_acc_00999,complete_profile_setup,True,2025-06-08
fw_acc_00999,view_first_spending_summary,False,
fw_acc_00999,link_second_account,True,2025-06-08
fw_acc_00999,set_first_goal,False,
fw_acc_00999,customise_first_category,False,
fw_acc_01000,link_first_account,False,
fw_acc_01000,complete_profile_setup,True,2024-04-01
fw_acc_01000,view_first_spending_summary,True,2024-04-05
fw_acc_01000,link_second_account,True,2024-04-06
fw_acc_01000,set_first_goal,True,2024-04-10
fw_acc_01000,customise_first_category,False,
fw_acc_01001,link_first_account,True,2025-03-19
fw_acc_01001,complete_profile_setup,True,2025-03-23
fw_acc_01001,view_first_spending_summary,False,
fw_acc_01001,link_second_account,True,2025-03-27
fw_acc_01001,set_first_goal,False,
fw_acc_01001,customise_first_category,False,
fw_acc_01002,link_first_account,True,2025-02-17
fw_acc_01002,complete_profile_setup,True,2025-02-20
fw_acc_01002,view_first_spending_summary,False,
fw_acc_01002,link_second_account,True,2025-02-22
fw_acc_01002,set_first_goal,False,
fw_acc_01002,customise_first_category,True,2025-02-26
fw_acc_01003,link_first_account,True,2024-04-26
fw_acc_01003,complete_profile_setup,True,2024-04-27
fw_acc_01003,view_first_spending_summary,False,
fw_acc_01003,link_second_account,False,
fw_acc_01003,set_first_goal,False,
fw_acc_01003,customise_first_category,False,
fw_acc_01004,link_first_account,True,2024-07-15
fw_acc_01004,complete_profile_setup,True,2024-07-15
fw_acc_01004,view_first_spending_summary,True,2024-07-18
fw_acc_01004,link_second_account,False,
fw_acc_01004,set_first_goal,False,
fw_acc_01004,customise_first_category,False,
fw_acc_01005,link_first_account,True,2024-03-08
fw_acc_01005,complete_profile_setup,True,2024-03-12
fw_acc_01005,view_first_spending_summary,True,2024-03-12
fw_acc_01005,link_second_account,True,2024-03-14
fw_acc_01005,set_first_goal,True,2024-03-19
fw_acc_01005,customise_first_category,False,
fw_acc_01006,link_first_account,False,
fw_acc_01006,complete_profile_setup,True,2025-03-11
fw_acc_01006,view_first_spending_summary,False,
fw_acc_01006,link_second_account,True,2025-03-12
fw_acc_01006,set_first_goal,True,2025-03-12
fw_acc_01006,customise_first_category,False,
fw_acc_01007,link_first_account,True,2026-01-30
fw_acc_01007,complete_profile_setup,True,2026-01-30
fw_acc_01007,view_first_spending_summary,True,2026-02-03
fw_acc_01007,link_second_account,False,
fw_acc_01007,set_first_goal,False,
fw_acc_01007,customise_first_category,False,
fw_acc_01008,link_first_account,False,
fw_acc_01008,complete_profile_setup,True,2025-12-19
fw_acc_01008,view_first_spending_summary,True,2025-12-22
fw_acc_01008,link_second_account,True,2025-12-23
fw_acc_01008,set_first_goal,False,
fw_acc_01008,customise_first_category,False,
fw_acc_01009,link_first_account,False,
fw_acc_01009,complete_profile_setup,True,2025-03-18
fw_acc_01009,view_first_spending_summary,True,2025-03-18
fw_acc_01009,link_second_account,True,2025-03-19
fw_acc_01009,set_first_goal,False,
fw_acc_01009,customise_first_category,False,
fw_acc_01010,link_first_account,True,2026-01-27
fw_acc_01010,complete_profile_setup,True,2026-01-30
fw_acc_01010,view_first_spending_summary,False,
fw_acc_01010,link_second_account,True,2026-02-03
fw_acc_01010,set_first_goal,False,
fw_acc_01010,customise_first_category,False,
fw_acc_01011,link_first_account,True,2024-03-16
fw_acc_01011,complete_profile_setup,True,2024-03-20
fw_acc_01011,view_first_spending_summary,True,2024-03-24
fw_acc_01011,link_second_account,False,
fw_acc_01011,set_first_goal,False,
fw_acc_01011,customise_first_category,False,
fw_acc_01012,link_first_account,True,2024-10-04
fw_acc_01012,complete_profile_setup,True,2024-10-08
fw_acc_01012,view_first_spending_summary,False,
fw_acc_01012,link_second_account,False,
fw_acc_01012,set_first_goal,False,
fw_acc_01012,customise_first_category,False,
fw_acc_01013,link_first_account,True,2025-07-25
fw_acc_01013,complete_profile_setup,True,2025-07-27
fw_acc_01013,view_first_spending_summary,True,2025-07-31
fw_acc_01013,link_second_account,True,2025-08-02
fw_acc_01013,set_first_goal,True,2025-08-07
fw_acc_01013,customise_first_category,True,2025-08-12
fw_acc_01014,link_first_account,True,2024-06-10
fw_acc_01014,complete_profile_setup,True,2024-06-12
fw_acc_01014,view_first_spending_summary,True,2024-06-14
fw_acc_01014,link_second_account,True,2024-06-18
fw_acc_01014,set_first_goal,False,
fw_acc_01014,customise_first_category,True,2024-06-23
fw_acc_01015,link_first_account,True,2025-02-17
fw_acc_01015,complete_profile_setup,True,2025-02-18
fw_acc_01015,view_first_spending_summary,False,
fw_acc_01015,link_second_account,False,
fw_acc_01015,set_first_goal,False,
fw_acc_01015,customise_first_category,True,2025-02-20
fw_acc_01016,link_first_account,True,2024-10-11
fw_acc_01016,complete_profile_setup,False,
fw_acc_01016,view_first_spending_summary,False,
fw_acc_01016,link_second_account,True,2024-10-14
fw_acc_01016,set_first_goal,True,2024-10-14
fw_acc_01016,customise_first_category,False,
fw_acc_01017,link_first_account,True,2024-10-31
fw_acc_01017,complete_profile_setup,True,2024-11-01
fw_acc_01017,view_first_spending_summary,True,2024-11-06
fw_acc_01017,link_second_account,True,2024-11-10
fw_acc_01017,set_first_goal,True,2024-11-15
fw_acc_01017,customise_first_category,False,
fw_acc_01018,link_first_account,True,2025-08-05
fw_acc_01018,complete_profile_setup,True,2025-08-08
fw_acc_01018,view_first_spending_summary,False,
fw_acc_01018,link_second_account,True,2025-08-11
fw_acc_01018,set_first_goal,True,2025-08-16
fw_acc_01018,customise_first_category,False,
fw_acc_01019,link_first_account,False,
fw_acc_01019,complete_profile_setup,True,2024-06-27
fw_acc_01019,view_first_spending_summary,True,2024-06-28
fw_acc_01019,link_second_account,True,2024-06-28
fw_acc_01019,set_first_goal,True,2024-07-03
fw_acc_01019,customise_first_category,False,
fw_acc_01020,link_first_account,True,2025-03-01
fw_acc_01020,complete_profile_setup,True,2025-03-02
fw_acc_01020,view_first_spending_summary,True,2025-03-06
fw_acc_01020,link_second_account,False,
fw_acc_01020,set_first_goal,False,
fw_acc_01020,customise_first_category,False,
fw_acc_01021,link_first_account,True,2025-06-11
fw_acc_01021,complete_profile_setup,False,
fw_acc_01021,view_first_spending_summary,False,
fw_acc_01021,link_second_account,True,2025-06-15
fw_acc_01021,set_first_goal,False,
fw_acc_01021,customise_first_category,False,
fw_acc_01022,link_first_account,True,2025-09-19
fw_acc_01022,complete_profile_setup,True,2025-09-19
fw_acc_01022,view_first_spending_summary,False,
fw_acc_01022,link_second_account,True,2025-09-21
fw_acc_01022,set_first_goal,False,
fw_acc_01022,customise_first_category,False,
fw_acc_01023,link_first_account,False,
fw_acc_01023,complete_profile_setup,True,2025-10-20
fw_acc_01023,view_first_spending_summary,False,
fw_acc_01023,link_second_account,False,
fw_acc_01023,set_first_goal,False,
fw_acc_01023,customise_first_category,False,
fw_acc_01024,link_first_account,True,2025-08-11
fw_acc_01024,complete_profile_setup,True,2025-08-14
fw_acc_01024,view_first_spending_summary,True,2025-08-14
fw_acc_01024,link_second_account,False,
fw_acc_01024,set_first_goal,False,
fw_acc_01024,customise_first_category,False,
fw_acc_01025,link_first_account,False,
fw_acc_01025,complete_profile_setup,True,2024-06-25
fw_acc_01025,view_first_spending_summary,True,2024-06-27
fw_acc_01025,link_second_account,True,2024-07-01
fw_acc_01025,set_first_goal,False,
fw_acc_01025,customise_first_category,False,
fw_acc_01026,link_first_account,True,2025-03-03
fw_acc_01026,complete_profile_setup,True,2025-03-06
fw_acc_01026,view_first_spending_summary,True,2025-03-06
fw_acc_01026,link_second_account,False,
fw_acc_01026,set_first_goal,False,
fw_acc_01026,customise_first_category,False,
fw_acc_01027,link_first_account,True,2025-08-28
fw_acc_01027,complete_profile_setup,True,2025-08-30
fw_acc_01027,view_first_spending_summary,False,
fw_acc_01027,link_second_account,False,
fw_acc_01027,set_first_goal,False,
fw_acc_01027,customise_first_category,False,
fw_acc_01028,link_first_account,True,2025-01-31
fw_acc_01028,complete_profile_setup,True,2025-02-02
fw_acc_01028,view_first_spending_summary,False,
fw_acc_01028,link_second_account,True,2025-02-04
fw_acc_01028,set_first_goal,False,
fw_acc_01028,customise_first_category,False,
fw_acc_01029,link_first_account,True,2025-12-21
fw_acc_01029,complete_profile_setup,True,2025-12-22
fw_acc_01029,view_first_spending_summary,False,
fw_acc_01029,link_second_account,False,
fw_acc_01029,set_first_goal,False,
fw_acc_01029,customise_first_category,False,
fw_acc_01030,link_first_account,True,2024-05-20
fw_acc_01030,complete_profile_setup,True,2024-05-23
fw_acc_01030,view_first_spending_summary,True,2024-05-23
fw_acc_01030,link_second_account,False,
fw_acc_01030,set_first_goal,True,2024-05-28
fw_acc_01030,customise_first_category,False,
fw_acc_01031,link_first_account,True,2024-10-14
fw_acc_01031,complete_profile_setup,True,2024-10-19
fw_acc_01031,view_first_spending_summary,True,2024-10-21
fw_acc_01031,link_second_account,True,2024-10-26
fw_acc_01031,set_first_goal,False,
fw_acc_01031,customise_first_category,False,
fw_acc_01032,link_first_account,True,2026-01-06
fw_acc_01032,complete_profile_setup,True,2026-01-06
fw_acc_01032,view_first_spending_summary,True,2026-01-08
fw_acc_01032,link_second_account,False,
fw_acc_01032,set_first_goal,True,2026-01-12
fw_acc_01032,customise_first_category,False,
fw_acc_01033,link_first_account,True,2024-06-10
fw_acc_01033,complete_profile_setup,True,2024-06-11
fw_acc_01033,view_first_spending_summary,False,
fw_acc_01033,link_second_account,False,
fw_acc_01033,set_first_goal,False,
fw_acc_01033,customise_first_category,False,
fw_acc_01034,link_first_account,True,2024-04-06
fw_acc_01034,complete_profile_setup,True,2024-04-10
fw_acc_01034,view_first_spending_summary,True,2024-04-15
fw_acc_01034,link_second_account,False,
fw_acc_01034,set_first_goal,False,
fw_acc_01034,customise_first_category,False,
fw_acc_01035,link_first_account,True,2024-03-02
fw_acc_01035,complete_profile_setup,True,2024-03-03
fw_acc_01035,view_first_spending_summary,True,2024-03-06
fw_acc_01035,link_second_account,False,
fw_acc_01035,set_first_goal,False,
fw_acc_01035,customise_first_category,False,
fw_acc_01036,link_first_account,True,2024-03-06
fw_acc_01036,complete_profile_setup,True,2024-03-09
fw_acc_01036,view_first_spending_summary,False,
fw_acc_01036,link_second_account,False,
fw_acc_01036,set_first_goal,False,
fw_acc_01036,customise_first_category,False,
fw_acc_01037,link_first_account,True,2024-04-15
fw_acc_01037,complete_profile_setup,True,2024-04-15
fw_acc_01037,view_first_spending_summary,True,2024-04-19
fw_acc_01037,link_second_account,True,2024-04-22
fw_acc_01037,set_first_goal,False,
fw_acc_01037,customise_first_category,True,2024-04-27
fw_acc_01038,link_first_account,False,
fw_acc_01038,complete_profile_setup,True,2025-03-22
fw_acc_01038,view_first_spending_summary,True,2025-03-25
fw_acc_01038,link_second_account,False,
fw_acc_01038,set_first_goal,True,2025-03-25
fw_acc_01038,customise_first_category,False,
fw_acc_01039,link_first_account,True,2024-10-17
fw_acc_01039,complete_profile_setup,True,2024-10-19
fw_acc_01039,view_first_spending_summary,True,2024-10-23
fw_acc_01039,link_second_account,True,2024-10-26
fw_acc_01039,set_first_goal,False,
fw_acc_01039,customise_first_category,False,
fw_acc_01040,link_first_account,True,2025-09-26
fw_acc_01040,complete_profile_setup,True,2025-09-26
fw_acc_01040,view_first_spending_summary,False,
fw_acc_01040,link_second_account,False,
fw_acc_01040,set_first_goal,False,
fw_acc_01040,customise_first_category,False,
fw_acc_01041,link_first_account,True,2025-11-21
fw_acc_01041,complete_profile_setup,True,2025-11-25
fw_acc_01041,view_first_spending_summary,False,
fw_acc_01041,link_second_account,True,2025-11-30
fw_acc_01041,set_first_goal,False,
fw_acc_01041,customise_first_category,False,
fw_acc_01042,link_first_account,True,2024-10-14
fw_acc_01042,complete_profile_setup,False,
fw_acc_01042,view_first_spending_summary,True,2024-10-17
fw_acc_01042,link_second_account,False,
fw_acc_01042,set_first_goal,False,
fw_acc_01042,customise_first_category,False,
fw_acc_01043,link_first_account,True,2024-11-27
fw_acc_01043,complete_profile_setup,True,2024-12-02
fw_acc_01043,view_first_spending_summary,False,
fw_acc_01043,link_second_account,False,
fw_acc_01043,set_first_goal,False,
fw_acc_01043,customise_first_category,True,2024-12-04
fw_acc_01044,link_first_account,True,2024-04-05
fw_acc_01044,complete_profile_setup,True,2024-04-07
fw_acc_01044,view_first_spending_summary,False,
fw_acc_01044,link_second_account,True,2024-04-09
fw_acc_01044,set_first_goal,True,2024-04-10
fw_acc_01044,customise_first_category,True,2024-04-13
fw_acc_01045,link_first_account,True,2024-07-11
fw_acc_01045,complete_profile_setup,False,
fw_acc_01045,view_first_spending_summary,False,
fw_acc_01045,link_second_account,False,
fw_acc_01045,set_first_goal,True,2024-07-14
fw_acc_01045,customise_first_category,False,
fw_acc_01046,link_first_account,True,2024-07-21
fw_acc_01046,complete_profile_setup,True,2024-07-23
fw_acc_01046,view_first_spending_summary,True,2024-07-28
fw_acc_01046,link_second_account,False,
fw_acc_01046,set_first_goal,False,
fw_acc_01046,customise_first_category,False,
fw_acc_01047,link_first_account,True,2025-03-07
fw_acc_01047,complete_profile_setup,True,2025-03-11
fw_acc_01047,view_first_spending_summary,False,
fw_acc_01047,link_second_account,False,
fw_acc_01047,set_first_goal,False,
fw_acc_01047,customise_first_category,False,
fw_acc_01048,link_first_account,True,2024-07-10
fw_acc_01048,complete_profile_setup,True,2024-07-15
fw_acc_01048,view_first_spending_summary,False,
fw_acc_01048,link_second_account,False,
fw_acc_01048,set_first_goal,False,
fw_acc_01048,customise_first_category,False,
fw_acc_01049,link_first_account,True,2024-03-24
fw_acc_01049,complete_profile_setup,True,2024-03-26
fw_acc_01049,view_first_spending_summary,True,2024-03-28
fw_acc_01049,link_second_account,False,
fw_acc_01049,set_first_goal,False,
fw_acc_01049,customise_first_category,False,
fw_acc_01050,link_first_account,True,2025-04-02
fw_acc_01050,complete_profile_setup,True,2025-04-07
fw_acc_01050,view_first_spending_summary,False,
fw_acc_01050,link_second_account,True,2025-04-11
fw_acc_01050,set_first_goal,False,
fw_acc_01050,customise_first_category,False,
fw_acc_01051,link_first_account,True,2026-01-11
fw_acc_01051,complete_profile_setup,True,2026-01-12
fw_acc_01051,view_first_spending_summary,False,
fw_acc_01051,link_second_account,False,
fw_acc_01051,set_first_goal,True,2026-01-17
fw_acc_01051,customise_first_category,False,
fw_acc_01052,link_first_account,True,2024-10-01
fw_acc_01052,complete_profile_setup,True,2024-10-02
fw_acc_01052,view_first_spending_summary,False,
fw_acc_01052,link_second_account,True,2024-10-07
fw_acc_01052,set_first_goal,False,
fw_acc_01052,customise_first_category,True,2024-10-07
fw_acc_01053,link_first_account,True,2025-07-05
fw_acc_01053,complete_profile_setup,True,2025-07-09
fw_acc_01053,view_first_spending_summary,False,
fw_acc_01053,link_second_account,False,
fw_acc_01053,set_first_goal,False,
fw_acc_01053,customise_first_category,False,
fw_acc_01054,link_first_account,True,2024-04-13
fw_acc_01054,complete_profile_setup,False,
fw_acc_01054,view_first_spending_summary,False,
fw_acc_01054,link_second_account,True,2024-04-18
fw_acc_01054,set_first_goal,False,
fw_acc_01054,customise_first_category,False,
fw_acc_01055,link_first_account,True,2025-02-28
fw_acc_01055,complete_profile_setup,True,2025-02-28
fw_acc_01055,view_first_spending_summary,False,
fw_acc_01055,link_second_account,False,
fw_acc_01055,set_first_goal,True,2025-03-04
fw_acc_01055,customise_first_category,False,
fw_acc_01056,link_first_account,True,2025-01-12
fw_acc_01056,complete_profile_setup,True,2025-01-12
fw_acc_01056,view_first_spending_summary,False,
fw_acc_01056,link_second_account,False,
fw_acc_01056,set_first_goal,True,2025-01-17
fw_acc_01056,customise_first_category,False,
fw_acc_01057,link_first_account,True,2025-10-03
fw_acc_01057,complete_profile_setup,True,2025-10-08
fw_acc_01057,view_first_spending_summary,False,
fw_acc_01057,link_second_account,True,2025-10-09
fw_acc_01057,set_first_goal,False,
fw_acc_01057,customise_first_category,False,
fw_acc_01058,link_first_account,False,
fw_acc_01058,complete_profile_setup,True,2024-04-21
fw_acc_01058,view_first_spending_summary,True,2024-04-26
fw_acc_01058,link_second_account,True,2024-04-28
fw_acc_01058,set_first_goal,True,2024-04-29
fw_acc_01058,customise_first_category,False,
fw_acc_01059,link_first_account,True,2025-08-29
fw_acc_01059,complete_profile_setup,True,2025-09-03
fw_acc_01059,view_first_spending_summary,False,
fw_acc_01059,link_second_account,False,
fw_acc_01059,set_first_goal,False,
fw_acc_01059,customise_first_category,False,
fw_acc_01060,link_first_account,True,2024-04-21
fw_acc_01060,complete_profile_setup,True,2024-04-25
fw_acc_01060,view_first_spending_summary,False,
fw_acc_01060,link_second_account,True,2024-04-27
fw_acc_01060,set_first_goal,False,
fw_acc_01060,customise_first_category,False,
fw_acc_01061,link_first_account,True,2024-10-03
fw_acc_01061,complete_profile_setup,True,2024-10-04
fw_acc_01061,view_first_spending_summary,True,2024-10-06
fw_acc_01061,link_second_account,True,2024-10-09
fw_acc_01061,set_first_goal,True,2024-10-13
fw_acc_01061,customise_first_category,False,
fw_acc_01062,link_first_account,True,2024-04-15
fw_acc_01062,complete_profile_setup,True,2024-04-19
fw_acc_01062,view_first_spending_summary,True,2024-04-22
fw_acc_01062,link_second_account,False,
fw_acc_01062,set_first_goal,True,2024-04-23
fw_acc_01062,customise_first_category,False,
fw_acc_01063,link_first_account,True,2025-10-19
fw_acc_01063,complete_profile_setup,True,2025-10-19
fw_acc_01063,view_first_spending_summary,True,2025-10-24
fw_acc_01063,link_second_account,True,2025-10-26
fw_acc_01063,set_first_goal,True,2025-10-30
fw_acc_01063,customise_first_category,False,
fw_acc_01064,link_first_account,False,
fw_acc_01064,complete_profile_setup,False,
fw_acc_01064,view_first_spending_summary,False,
fw_acc_01064,link_second_account,True,2024-07-09
fw_acc_01064,set_first_goal,False,
fw_acc_01064,customise_first_category,False,
fw_acc_01065,link_first_account,True,2024-12-02
fw_acc_01065,complete_profile_setup,True,2024-12-04
fw_acc_01065,view_first_spending_summary,True,2024-12-09
fw_acc_01065,link_second_account,True,2024-12-09
fw_acc_01065,set_first_goal,False,
fw_acc_01065,customise_first_category,False,
fw_acc_01066,link_first_account,True,2026-01-31
fw_acc_01066,complete_profile_setup,True,2026-02-03
fw_acc_01066,view_first_spending_summary,True,2026-02-08
fw_acc_01066,link_second_account,True,2026-02-12
fw_acc_01066,set_first_goal,False,
fw_acc_01066,customise_first_category,False,
fw_acc_01067,link_first_account,True,2024-08-16
fw_acc_01067,complete_profile_setup,True,2024-08-17
fw_acc_01067,view_first_spending_summary,True,2024-08-18
fw_acc_01067,link_second_account,False,
fw_acc_01067,set_first_goal,False,
fw_acc_01067,customise_first_category,False,
fw_acc_01068,link_first_account,True,2025-08-19
fw_acc_01068,complete_profile_setup,True,2025-08-23
fw_acc_01068,view_first_spending_summary,False,
fw_acc_01068,link_second_account,True,2025-08-23
fw_acc_01068,set_first_goal,False,
fw_acc_01068,customise_first_category,False,
fw_acc_01069,link_first_account,True,2024-04-21
fw_acc_01069,complete_profile_setup,True,2024-04-25
fw_acc_01069,view_first_spending_summary,True,2024-04-28
fw_acc_01069,link_second_account,True,2024-05-02
fw_acc_01069,set_first_goal,False,
fw_acc_01069,customise_first_category,False,
fw_acc_01070,link_first_account,True,2025-08-26
fw_acc_01070,complete_profile_setup,True,2025-08-26
fw_acc_01070,view_first_spending_summary,True,2025-08-27
fw_acc_01070,link_second_account,False,
fw_acc_01070,set_first_goal,False,
fw_acc_01070,customise_first_category,False,
fw_acc_01071,link_first_account,True,2024-04-17
fw_acc_01071,complete_profile_setup,True,2024-04-20
fw_acc_01071,view_first_spending_summary,False,
fw_acc_01071,link_second_account,False,
fw_acc_01071,set_first_goal,False,
fw_acc_01071,customise_first_category,False,
fw_acc_01072,link_first_account,True,2024-03-16
fw_acc_01072,complete_profile_setup,True,2024-03-19
fw_acc_01072,view_first_spending_summary,False,
fw_acc_01072,link_second_account,False,
fw_acc_01072,set_first_goal,True,2024-03-22
fw_acc_01072,customise_first_category,False,
fw_acc_01073,link_first_account,True,2024-06-13
fw_acc_01073,complete_profile_setup,True,2024-06-16
fw_acc_01073,view_first_spending_summary,True,2024-06-16
fw_acc_01073,link_second_account,False,
fw_acc_01073,set_first_goal,False,
fw_acc_01073,customise_first_category,False,
fw_acc_01074,link_first_account,False,
fw_acc_01074,complete_profile_setup,True,2024-04-26
fw_acc_01074,view_first_spending_summary,True,2024-04-26
fw_acc_01074,link_second_account,True,2024-04-30
fw_acc_01074,set_first_goal,False,
fw_acc_01074,customise_first_category,False,
fw_acc_01075,link_first_account,True,2024-08-17
fw_acc_01075,complete_profile_setup,True,2024-08-19
fw_acc_01075,view_first_spending_summary,True,2024-08-22
fw_acc_01075,link_second_account,True,2024-08-27
fw_acc_01075,set_first_goal,False,
fw_acc_01075,customise_first_category,True,2024-08-29
fw_acc_01076,link_first_account,True,2024-09-12
fw_acc_01076,complete_profile_setup,True,2024-09-12
fw_acc_01076,view_first_spending_summary,False,
fw_acc_01076,link_second_account,False,
fw_acc_01076,set_first_goal,True,2024-09-14
fw_acc_01076,customise_first_category,False,
fw_acc_01077,link_first_account,True,2024-06-11
fw_acc_01077,complete_profile_setup,True,2024-06-11
fw_acc_01077,view_first_spending_summary,True,2024-06-12
fw_acc_01077,link_second_account,True,2024-06-13
fw_acc_01077,set_first_goal,False,
fw_acc_01077,customise_first_category,False,
fw_acc_01078,link_first_account,True,2025-03-16
fw_acc_01078,complete_profile_setup,False,
fw_acc_01078,view_first_spending_summary,False,
fw_acc_01078,link_second_account,True,2025-03-19
fw_acc_01078,set_first_goal,False,
fw_acc_01078,customise_first_category,False,
fw_acc_01079,link_first_account,True,2025-11-05
fw_acc_01079,complete_profile_setup,True,2025-11-05
fw_acc_01079,view_first_spending_summary,False,
fw_acc_01079,link_second_account,False,
fw_acc_01079,set_first_goal,False,
fw_acc_01079,customise_first_category,False,
fw_acc_01080,link_first_account,True,2025-02-23
fw_acc_01080,complete_profile_setup,True,2025-02-28
fw_acc_01080,view_first_spending_summary,False,
fw_acc_01080,link_second_account,True,2025-03-04
fw_acc_01080,set_first_goal,False,
fw_acc_01080,customise_first_category,True,2025-03-07
fw_acc_01081,link_first_account,False,
fw_acc_01081,complete_profile_setup,True,2025-01-18
fw_acc_01081,view_first_spending_summary,False,
fw_acc_01081,link_second_account,True,2025-01-22
fw_acc_01081,set_first_goal,False,
fw_acc_01081,customise_first_category,False,
fw_acc_01082,link_first_account,True,2025-05-30
fw_acc_01082,complete_profile_setup,True,2025-06-01
fw_acc_01082,view_first_spending_summary,True,2025-06-06
fw_acc_01082,link_second_account,False,
fw_acc_01082,set_first_goal,True,2025-06-10
fw_acc_01082,customise_first_category,False,
fw_acc_01083,link_first_account,True,2025-06-07
fw_acc_01083,complete_profile_setup,True,2025-06-11
fw_acc_01083,view_first_spending_summary,False,
fw_acc_01083,link_second_account,True,2025-06-13
fw_acc_01083,set_first_goal,False,
fw_acc_01083,customise_first_category,False,
fw_acc_01084,link_first_account,True,2025-04-30
fw_acc_01084,complete_profile_setup,True,2025-05-04
fw_acc_01084,view_first_spending_summary,True,2025-05-04
fw_acc_01084,link_second_account,False,
fw_acc_01084,set_first_goal,True,2025-05-09
fw_acc_01084,customise_first_category,False,
fw_acc_01085,link_first_account,True,2025-04-12
fw_acc_01085,complete_profile_setup,True,2025-04-15
fw_acc_01085,view_first_spending_summary,False,
fw_acc_01085,link_second_account,True,2025-04-19
fw_acc_01085,set_first_goal,True,2025-04-22
fw_acc_01085,customise_first_category,False,
fw_acc_01086,link_first_account,True,2025-09-04
fw_acc_01086,complete_profile_setup,True,2025-09-05
fw_acc_01086,view_first_spending_summary,False,
fw_acc_01086,link_second_account,False,
fw_acc_01086,set_first_goal,False,
fw_acc_01086,customise_first_category,False,
fw_acc_01087,link_first_account,True,2024-03-24
fw_acc_01087,complete_profile_setup,True,2024-03-29
fw_acc_01087,view_first_spending_summary,True,2024-04-02
fw_acc_01087,link_second_account,False,
fw_acc_01087,set_first_goal,False,
fw_acc_01087,customise_first_category,False,
fw_acc_01088,link_first_account,True,2024-03-08
fw_acc_01088,complete_profile_setup,True,2024-03-13
fw_acc_01088,view_first_spending_summary,False,
fw_acc_01088,link_second_account,True,2024-03-13
fw_acc_01088,set_first_goal,False,
fw_acc_01088,customise_first_category,False,
fw_acc_01089,link_first_account,True,2025-06-10
fw_acc_01089,complete_profile_setup,True,2025-06-10
fw_acc_01089,view_first_spending_summary,True,2025-06-13
fw_acc_01089,link_second_account,False,
fw_acc_01089,set_first_goal,False,
fw_acc_01089,customise_first_category,False,
fw_acc_01090,link_first_account,True,2026-01-07
fw_acc_01090,complete_profile_setup,True,2026-01-10
fw_acc_01090,view_first_spending_summary,True,2026-01-10
fw_acc_01090,link_second_account,False,
fw_acc_01090,set_first_goal,True,2026-01-12
fw_acc_01090,customise_first_category,True,2026-01-17
fw_acc_01091,link_first_account,True,2025-12-03
fw_acc_01091,complete_profile_setup,True,2025-12-03
fw_acc_01091,view_first_spending_summary,True,2025-12-04
fw_acc_01091,link_second_account,True,2025-12-09
fw_acc_01091,set_first_goal,False,
fw_acc_01091,customise_first_category,False,
fw_acc_01092,link_first_account,True,2025-10-24
fw_acc_01092,complete_profile_setup,True,2025-10-28
fw_acc_01092,view_first_spending_summary,False,
fw_acc_01092,link_second_account,True,2025-10-29
fw_acc_01092,set_first_goal,False,
fw_acc_01092,customise_first_category,False,
fw_acc_01093,link_first_account,True,2025-04-25
fw_acc_01093,complete_profile_setup,True,2025-04-27
fw_acc_01093,view_first_spending_summary,False,
fw_acc_01093,link_second_account,True,2025-05-01
fw_acc_01093,set_first_goal,False,
fw_acc_01093,customise_first_category,False,
fw_acc_01094,link_first_account,True,2026-01-12
fw_acc_01094,complete_profile_setup,True,2026-01-13
fw_acc_01094,view_first_spending_summary,False,
fw_acc_01094,link_second_account,False,
fw_acc_01094,set_first_goal,False,
fw_acc_01094,customise_first_category,False,
fw_acc_01095,link_first_account,True,2025-02-27
fw_acc_01095,complete_profile_setup,True,2025-03-03
fw_acc_01095,view_first_spending_summary,False,
fw_acc_01095,link_second_account,False,
fw_acc_01095,set_first_goal,False,
fw_acc_01095,customise_first_category,False,
fw_acc_01096,link_first_account,True,2025-09-15
fw_acc_01096,complete_profile_setup,True,2025-09-17
fw_acc_01096,view_first_spending_summary,True,2025-09-22
fw_acc_01096,link_second_account,False,
fw_acc_01096,set_first_goal,False,
fw_acc_01096,customise_first_category,False,
fw_acc_01097,link_first_account,True,2025-02-11
fw_acc_01097,complete_profile_setup,True,2025-02-14
fw_acc_01097,view_first_spending_summary,False,
fw_acc_01097,link_second_account,False,
fw_acc_01097,set_first_goal,False,
fw_acc_01097,customise_first_category,False,
fw_acc_01098,link_first_account,False,
fw_acc_01098,complete_profile_setup,True,2025-09-06
fw_acc_01098,view_first_spending_summary,False,
fw_acc_01098,link_second_account,True,2025-09-11
fw_acc_01098,set_first_goal,True,2025-09-12
fw_acc_01098,customise_first_category,False,
fw_acc_01099,link_first_account,True,2026-01-10
fw_acc_01099,complete_profile_setup,True,2026-01-10
fw_acc_01099,view_first_spending_summary,True,2026-01-10
fw_acc_01099,link_second_account,True,2026-01-12
fw_acc_01099,set_first_goal,False,
fw_acc_01099,customise_first_category,False,
fw_acc_01100,link_first_account,True,2025-05-19
fw_acc_01100,complete_profile_setup,True,2025-05-23
fw_acc_01100,view_first_spending_summary,True,2025-05-23
fw_acc_01100,link_second_account,False,
fw_acc_01100,set_first_goal,True,2025-05-28
