account_id,month,active_days,sessions,goals_active,transactions_categorised,transactions_uncategorised,notifications_sent,notifications_opened,support_tickets,support_ticket_category
fw_acc_00994,2025-06-01,3,2,0,25,8,2,0,1,categorisation
fw_acc_00994,2025-07-01,1,1,0,23,5,1,0,1,other
fw_acc_00994,2025-08-01,0,0,0,52,16,0,0,0,none
fw_acc_00994,2025-09-01,0,0,0,50,22,0,0,0,none
fw_acc_00994,2025-10-01,0,0,0,34,8,0,0,0,none
fw_acc_00994,2025-11-01,0,0,0,55,14,0,0,0,none
fw_acc_00994,2025-12-01,0,0,0,35,10,0,0,0,none
fw_acc_00994,2025-12-01,0,0,0,23,6,0,0,0,none
fw_acc_00994,2026-01-01,0,0,0,20,8,0,0,0,none
fw_acc_00995,2025-03-01,9,6,0,30,10,8,2,0,none
fw_acc_00995,2025-04-01,4,3,0,39,12,4,1,0,none
fw_acc_00995,2025-05-01,0,0,0,29,8,0,0,0,none
fw_acc_00995,2025-06-01,2,1,0,20,7,1,0,0,none
fw_acc_00995,2025-07-01,0,0,0,23,6,0,0,0,none
fw_acc_00995,2025-08-01,0,0,0,41,16,0,0,0,none
fw_acc_00995,2025-09-01,0,0,0,13,3,0,0,0,none
fw_acc_00995,2025-10-01,0,0,0,12,5,0,0,0,none
fw_acc_00995,2025-11-01,0,0,0,49,18,0,0,0,none
fw_acc_00995,2025-12-01,0,0,0,33,9,0,0,0,none
fw_acc_00995,2025-12-01,0,0,0,36,13,0,0,0,none
fw_acc_00995,2026-01-01,0,0,0,29,6,0,0,0,none
fw_acc_00996,2025-03-01,27,11,0,74,3,15,6,0,none
fw_acc_00996,2025-04-01,17,9,0,55,5,12,4,0,none
fw_acc_00996,2025-05-01,12,5,0,30,1,7,2,0,none
fw_acc_00996,2025-06-01,7,4,0,59,3,5,1,0,none
fw_acc_00996,2025-07-01,0,0,0,28,4,0,0,0,none
fw_acc_00996,2025-08-01,7,4,0,28,1,5,1,0,none
fw_acc_00996,2025-09-01,4,2,0,40,2,2,0,0,none
fw_acc_00996,2025-10-01,11,7,0,43,2,9,2,0,none
fw_acc_00996,2025-11-01,1,1,0,38,4,1,0,0,none
fw_acc_00996,2025-12-01,6,4,0,35,4,5,0,0,none
fw_acc_00996,2025-12-01,3,2,0,49,7,2,0,0,none
fw_acc_00996,2026-01-01,7,3,0,34,2,4,0,0,none
fw_acc_00997,2025-03-01,7,4,0,37,18,5,1,0,none
fw_acc_00997,2025-04-01,6,3,0,32,14,4,1,0,none
fw_acc_00997,2025-05-01,4,2,0,21,6,2,0,0,none
fw_acc_00997,2025-06-01,0,0,0,38,14,0,0,0,none
fw_acc_00997,2025-07-01,0,0,0,8,2,0,0,1,account_sync
fw_acc_00997,2025-08-01,0,0,0,37,15,0,0,0,none
fw_acc_00997,2025-09-01,0,0,0,23,11,0,0,0,none
fw_acc_00997,2025-10-01,0,0,0,43,9,0,0,0,none
fw_acc_00997,2025-11-01,0,0,0,28,12,0,0,0,none
fw_acc_00997,2025-12-01,0,0,0,33,9,0,0,1,feature_request
fw_acc_00997,2025-12-01,0,0,0,54,13,0,0,0,none
fw_acc_00997,2026-01-01,0,0,0,35,11,0,0,0,none
fw_acc_00998,2025-12-01,6,3,0,20,9,4,1,0,none
fw_acc_00998,2025-12-01,3,3,0,21,7,4,0,0,none
fw_acc_00998,2026-01-01,0,0,0,39,11,0,0,1,account_sync
fw_acc_00999,2025-07-01,5,3,0,49,12,4,1,0,none
fw_acc_00999,2025-08-01,7,5,0,52,21,7,1,0,none
fw_acc_00999,2025-09-01,0,0,0,29,11,0,0,0,none
fw_acc_00999,2025-10-01,0,0,0,39,9,0,0,0,none
fw_acc_00999,2025-11-01,0,0,0,19,4,0,0,0,none
fw_acc_00999,2025-12-01,0,0,0,35,11,0,0,0,none
fw_acc_00999,2025-12-01,0,0,0,36,16,0,0,0,none
fw_acc_00999,2026-01-01,0,0,0,25,12,0,0,0,none
fw_acc_01000,2025-03-01,12,6,1,51,8,8,3,0,none
fw_acc_01000,2025-04-01,17,8,1,46,2,11,4,0,none
fw_acc_01000,2025-05-01,10,6,1,56,5,8,2,0,none
fw_acc_01000,2025-06-01,16,7,1,44,2,9,3,0,none
fw_acc_01000,2025-07-01,17,10,1,34,1,14,4,0,none
fw_acc_01000,2025-08-01,10,5,1,22,3,7,1,0,none
fw_acc_01000,2025-09-01,3,2,1,49,7,2,0,0,none
fw_acc_01000,2025-10-01,12,5,1,49,5,7,1,0,none
fw_acc_01000,2025-11-01,1,1,1,39,5,1,0,0,none
fw_acc_01000,2025-12-01,8,5,1,59,4,7,1,0,none
fw_acc_01000,2025-12-01,4,2,1,56,3,2,0,0,none
fw_acc_01000,2026-01-01,3,2,1,26,1,2,0,0,none
fw_acc_01001,2025-04-01,12,6,0,58,4,8,3,0,none
fw_acc_01001,2025-05-01,8,8,0,26,2,11,4,0,none
fw_acc_01001,2025-06-01,0,0,0,43,6,0,0,0,none
fw_acc_01001,2025-07-01,1,1,0,37,2,1,0,0,none
fw_acc_01001,2025-08-01,2,1,0,33,2,1,0,0,none
fw_acc_01001,2025-09-01,0,0,0,46,3,0,0,0,none
fw_acc_01001,2025-10-01,1,1,0,40,6,1,0,0,none
fw_acc_01001,2025-11-01,0,0,0,46,2,0,0,0,none
fw_acc_01001,2025-12-01,2,1,0,72,3,1,0,0,none
fw_acc_01001,2025-12-01,0,0,0,61,4,0,0,0,none
fw_acc_01001,2026-01-01,0,0,0,23,2,0,0,0,none
fw_acc_01002,2025-03-01,8,4,0,65,3,5,2,0,none
fw_acc_01002,2025-04-01,21,9,0,47,7,12,4,0,none
fw_acc_01002,2025-05-01,14,6,0,49,6,8,2,0,none
fw_acc_01002,2025-06-01,17,8,0,49,5,11,3,0,none
fw_acc_01002,2025-07-01,5,5,0,43,2,7,2,0,none
fw_acc_01002,2025-08-01,12,6,0,63,2,8,2,0,none
fw_acc_01002,2025-09-01,6,4,0,72,4,5,1,0,none
fw_acc_01002,2025-10-01,14,5,0,40,4,7,1,0,none
fw_acc_01002,2025-11-01,10,5,0,21,3,7,1,0,none
fw_acc_01002,2025-12-01,3,2,0,28,1,2,0,0,none
fw_acc_01002,2025-12-01,7,4,0,30,4,5,0,0,none
fw_acc_01002,2026-01-01,3,2,0,58,6,2,0,0,none
fw_acc_01003,2025-03-01,7,3,0,46,17,4,1,0,none
fw_acc_01003,2025-04-01,1,2,0,22,5,2,0,1,billing
fw_acc_01003,2025-05-01,0,0,0,40,12,0,0,0,none
fw_acc_01003,2025-06-01,0,0,0,61,18,0,0,0,none
fw_acc_01003,2025-07-01,0,0,0,47,12,0,0,0,none
fw_acc_01003,2025-08-01,0,0,0,50,11,0,0,0,none
fw_acc_01003,2025-09-01,0,0,0,27,7,0,0,0,none
fw_acc_01003,2025-10-01,0,0,0,16,7,0,0,0,none
fw_acc_01003,2025-11-01,0,0,0,22,9,0,0,0,none
fw_acc_01003,2025-12-01,0,0,0,29,14,0,0,0,none
fw_acc_01003,2025-12-01,0,0,0,41,18,0,0,0,none
fw_acc_01003,2026-01-01,0,0,0,43,18,0,0,0,none
fw_acc_01004,2025-03-01,6,4,0,39,3,5,2,1,account_sync
fw_acc_01004,2025-04-01,11,6,0,51,2,8,3,1,account_sync
fw_acc_01004,2025-05-01,7,6,0,51,7,8,2,0,none
fw_acc_01004,2025-06-01,5,3,0,31,2,4,1,0,none
fw_acc_01004,2025-07-01,9,5,0,30,2,7,2,0,none
fw_acc_01004,2025-08-01,12,6,0,63,7,8,2,1,feature_request
fw_acc_01004,2025-09-01,6,4,0,60,4,5,1,0,none
fw_acc_01004,2025-10-01,2,2,0,53,2,2,0,0,none
fw_acc_01004,2025-11-01,6,4,0,58,6,5,1,0,none
fw_acc_01004,2025-12-01,5,3,0,38,5,4,0,0,none
fw_acc_01004,2025-12-01,6,3,0,35,5,4,0,0,none
fw_acc_01004,2026-01-01,4,2,0,25,3,2,0,0,none
fw_acc_01005,2025-03-01,11,6,0,57,7,8,3,0,none
fw_acc_01005,2025-04-01,6,5,0,11,1,7,2,0,none
fw_acc_01005,2025-05-01,11,8,0,45,2,11,3,0,none
fw_acc_01005,2025-06-01,19,11,0,45,5,15,5,0,none
fw_acc_01005,2025-07-01,6,4,0,48,3,5,1,0,none
fw_acc_01005,2025-08-01,10,5,0,44,6,7,1,0,none
fw_acc_01005,2025-09-01,3,3,0,33,2,4,1,0,none
fw_acc_01005,2025-10-01,9,5,0,46,6,7,1,0,none
fw_acc_01005,2025-11-01,4,2,0,38,5,2,0,0,none
fw_acc_01005,2025-12-01,8,4,0,54,8,5,0,0,none
fw_acc_01005,2025-12-01,3,2,0,17,2,2,0,1,other
fw_acc_01005,2026-01-01,1,1,0,50,4,1,0,0,none
fw_acc_01006,2025-04-01,14,13,4,42,3,18,7,0,none
fw_acc_01006,2025-05-01,28,12,4,65,5,16,6,0,none
fw_acc_01006,2025-06-01,22,10,4,41,5,14,5,0,none
fw_acc_01006,2025-07-01,22,11,4,57,5,15,5,0,none
fw_acc_01006,2025-08-01,22,10,4,27,1,14,4,0,none
fw_acc_01006,2025-09-01,20,9,4,35,5,12,3,0,none
fw_acc_01006,2025-10-01,15,9,4,31,4,12,3,0,none
fw_acc_01006,2025-11-01,17,7,4,57,8,9,2,0,none
fw_acc_01006,2025-12-01,9,5,4,52,8,7,1,0,none
fw_acc_01006,2025-12-01,15,7,4,32,4,9,1,0,none
fw_acc_01006,2026-01-01,5,4,4,67,3,5,0,0,none
fw_acc_01007,2026-01-01,6,4,0,40,11,5,1,0,none
fw_acc_01008,2025-12-01,21,9,0,42,5,12,4,0,none
fw_acc_01008,2026-01-01,22,9,0,27,2,12,4,0,none
fw_acc_01009,2025-04-01,20,9,0,40,3,12,4,0,none
fw_acc_01009,2025-05-01,22,9,0,60,7,12,4,0,none
fw_acc_01009,2025-06-01,4,2,0,32,1,2,0,0,none
fw_acc_01009,2025-07-01,6,8,0,55,6,11,3,0,none
fw_acc_01009,2025-08-01,14,6,0,46,6,8,2,0,none
fw_acc_01009,2025-09-01,3,2,0,60,5,2,0,0,none
fw_acc_01009,2025-10-01,5,4,0,51,6,5,1,0,none
fw_acc_01009,2025-11-01,7,3,0,47,2,4,0,0,none
fw_acc_01009,2025-12-01,4,2,0,23,3,2,0,0,none
fw_acc_01009,2025-12-01,1,1,0,52,3,1,0,0,none
fw_acc_01009,2026-01-01,5,2,0,19,0,2,0,0,none
fw_acc_01010,2026-01-01,0,0,0,43,2,0,0,0,none
fw_acc_01011,2025-03-01,5,6,0,34,9,8,2,0,none
fw_acc_01011,2025-04-01,1,1,0,61,14,1,0,0,none
fw_acc_01011,2025-05-01,0,0,0,37,14,0,0,0,none
fw_acc_01011,2025-06-01,0,0,0,29,12,0,0,0,none
fw_acc_01011,2025-07-01,0,0,0,11,4,0,0,1,billing
fw_acc_01011,2025-08-01,0,0,0,37,9,0,0,1,feature_request
fw_acc_01011,2025-09-01,0,0,0,33,8,0,0,0,none
fw_acc_01011,2025-10-01,0,0,0,41,11,0,0,0,none
fw_acc_01011,2025-11-01,0,0,0,25,12,0,0,0,none
fw_acc_01011,2025-12-01,0,0,0,41,10,0,0,0,none
fw_acc_01011,2025-12-01,0,0,0,32,7,0,0,0,none
fw_acc_01011,2026-01-01,0,0,0,25,10,0,0,0,none
fw_acc_01012,2025-03-01,6,5,1,57,9,7,2,0,none
fw_acc_01012,2025-04-01,11,7,1,56,2,9,3,0,none
fw_acc_01012,2025-05-01,2,1,1,63,6,1,0,0,none
fw_acc_01012,2025-06-01,1,1,1,37,2,1,0,0,none
fw_acc_01012,2025-07-01,2,1,1,62,6,1,0,0,none
fw_acc_01012,2025-08-01,2,1,1,45,3,1,0,0,none
fw_acc_01012,2025-09-01,2,1,1,44,4,1,0,0,none
fw_acc_01012,2025-10-01,2,1,1,70,3,1,0,0,none
fw_acc_01012,2025-11-01,0,0,1,33,5,0,0,0,none
fw_acc_01012,2025-12-01,0,0,1,48,1,0,0,0,none
fw_acc_01012,2025-12-01,0,0,1,49,2,0,0,0,none
fw_acc_01012,2026-01-01,0,0,1,53,7,0,0,0,none
fw_acc_01013,2025-08-01,24,10,0,32,2,14,5,0,none
fw_acc_01013,2025-09-01,7,4,0,55,4,5,1,0,none
fw_acc_01013,2025-10-01,10,4,0,41,2,5,1,0,none
fw_acc_01013,2025-11-01,6,3,0,39,4,4,1,0,none
fw_acc_01013,2025-12-01,6,4,0,34,3,5,1,0,none
fw_acc_01013,2025-12-01,6,4,0,37,4,5,1,0,none
fw_acc_01013,2026-01-01,5,2,0,29,3,2,0,0,none
fw_acc_01014,2025-03-01,13,7,0,53,5,9,3,0,none
fw_acc_01014,2025-04-01,0,0,0,56,3,0,0,0,none
fw_acc_01014,2025-05-01,15,6,0,41,5,8,2,0,none
fw_acc_01014,2025-06-01,17,10,0,33,4,14,4,0,none
fw_acc_01014,2025-07-01,7,4,0,52,3,5,1,0,none
fw_acc_01014,2025-08-01,5,3,0,41,5,4,1,0,none
fw_acc_01014,2025-09-01,9,5,0,54,5,7,1,0,none
fw_acc_01014,2025-10-01,5,3,0,59,8,4,0,0,none
fw_acc_01014,2025-11-01,3,2,0,42,6,2,0,0,none
fw_acc_01014,2025-12-01,4,2,0,40,3,2,0,0,none
fw_acc_01014,2025-12-01,3,2,0,46,5,2,0,0,none
fw_acc_01014,2026-01-01,3,2,0,63,6,2,0,0,none
fw_acc_01015,2025-03-01,8,4,0,47,10,5,1,1,billing
fw_acc_01015,2025-04-01,3,2,0,47,17,2,0,0,none
fw_acc_01015,2025-05-01,0,0,0,34,17,0,0,0,none
fw_acc_01015,2025-06-01,0,0,0,58,12,0,0,0,none
fw_acc_01015,2025-07-01,0,0,0,35,13,0,0,0,none
fw_acc_01015,2025-08-01,0,0,0,32,13,0,0,0,none
fw_acc_01015,2025-09-01,0,0,0,20,6,0,0,1,account_sync
fw_acc_01015,2025-10-01,0,0,0,28,9,0,0,0,none
fw_acc_01015,2025-11-01,0,0,0,46,10,0,0,0,none
fw_acc_01015,2025-12-01,0,0,0,26,12,0,0,0,none
fw_acc_01015,2025-12-01,0,0,0,23,10,0,0,0,none
fw_acc_01015,2026-01-01,0,0,0,23,7,0,0,0,none
fw_acc_01016,2025-03-01,27,12,4,50,5,16,6,0,none
fw_acc_01016,2025-04-01,22,15,4,35,2,21,8,0,none
fw_acc_01016,2025-05-01,11,8,4,9,1,11,3,0,none
fw_acc_01016,2025-06-01,4,5,4,17,1,7,2,0,none
fw_acc_01016,2025-07-01,18,10,4,50,2,14,4,0,none
fw_acc_01016,2025-08-01,28,16,4,10,0,22,6,0,none
fw_acc_01016,2025-09-01,18,6,4,40,4,8,2,0,none
fw_acc_01016,2025-10-01,20,8,4,41,5,11,2,0,none
fw_acc_01016,2025-11-01,7,4,4,53,2,5,1,0,none
fw_acc_01016,2025-12-01,8,5,4,27,1,7,1,0,none
fw_acc_01016,2025-12-01,11,7,4,26,2,9,1,0,none
fw_acc_01016,2026-01-01,8,5,4,54,3,7,0,0,none
fw_acc_01017,2025-03-01,16,6,0,55,4,8,3,0,none
fw_acc_01017,2025-04-01,6,4,0,39,2,5,1,0,none
fw_acc_01017,2025-05-01,2,2,0,29,2,2,0,0,none
fw_acc_01017,2025-06-01,6,4,0,48,2,5,1,0,none
fw_acc_01017,2025-07-01,5,2,0,46,5,2,0,0,none
fw_acc_01017,2025-08-01,8,3,0,50,3,4,1,0,none
fw_acc_01017,2025-09-01,16,6,0,29,3,8,2,0,none
fw_acc_01017,2025-10-01,1,1,0,53,2,1,0,0,none
fw_acc_01017,2025-11-01,5,3,0,37,5,4,0,0,none
fw_acc_01017,2025-12-01,4,2,0,42,1,2,0,0,none
fw_acc_01017,2025-12-01,4,2,0,35,3,2,0,0,none
fw_acc_01017,2026-01-01,4,3,0,52,5,4,0,0,none
fw_acc_01018,2025-09-01,6,6,3,32,1,8,3,0,none
fw_acc_01018,2025-10-01,28,13,3,64,6,18,6,0,none
fw_acc_01018,2025-11-01,23,11,3,35,2,15,5,0,none
fw_acc_01018,2025-12-01,15,11,3,27,3,15,5,0,none
fw_acc_01018,2025-12-01,26,12,3,52,7,16,4,0,none
fw_acc_01018,2026-01-01,21,11,3,56,6,15,4,0,none
fw_acc_01019,2025-03-01,13,6,1,32,5,8,3,0,none
fw_acc_01019,2025-04-01,19,10,1,34,3,14,5,0,none
fw_acc_01019,2025-05-01,8,4,1,28,1,5,1,0,none
fw_acc_01019,2025-06-01,8,5,1,55,6,7,2,0,none
fw_acc_01019,2025-07-01,4,4,1,52,5,5,1,0,none
fw_acc_01019,2025-08-01,15,7,1,37,5,9,2,0,none
fw_acc_01019,2025-09-01,5,4,1,34,2,5,1,0,none
fw_acc_01019,2025-10-01,9,7,1,38,5,9,2,0,none
fw_acc_01019,2025-11-01,10,5,1,24,2,7,1,0,none
fw_acc_01019,2025-12-01,4,2,1,53,5,2,0,0,none
fw_acc_01019,2025-12-01,7,4,1,42,4,5,0,0,none
fw_acc_01019,2026-01-01,4,3,1,12,1,4,0,0,none
fw_acc_01020,2025-03-01,7,5,0,15,6,7,2,0,none
fw_acc_01020,2025-04-01,5,3,0,37,10,4,1,0,none
fw_acc_01020,2025-05-01,2,2,0,30,7,2,0,0,none
fw_acc_01020,2025-06-01,0,0,0,46,22,0,0,0,none
fw_acc_01020,2025-07-01,0,0,0,43,18,0,0,0,none
fw_acc_01020,2025-08-01,0,0,0,62,18,0,0,0,none
fw_acc_01020,2025-09-01,0,0,0,44,18,0,0,1,other
fw_acc_01020,2025-10-01,0,0,0,26,11,0,0,0,none
fw_acc_01020,2025-11-01,0,0,0,31,11,0,0,0,none
fw_acc_01020,2025-12-01,0,0,0,40,12,0,0,0,none
fw_acc_01020,2025-12-01,0,0,0,43,10,0,0,0,none
fw_acc_01020,2026-01-01,0,0,0,24,11,0,0,0,none
fw_acc_01021,2025-07-01,3,3,0,39,4,4,1,0,none
fw_acc_01021,2025-08-01,18,7,0,37,2,9,3,0,none
fw_acc_01021,2025-09-01,17,7,0,33,2,9,3,0,none
fw_acc_01021,2025-10-01,11,8,0,50,4,11,3,0,none
fw_acc_01021,2025-11-01,4,5,0,44,7,7,2,0,none
fw_acc_01021,2025-12-01,10,7,0,28,3,9,2,0,none
fw_acc_01021,2025-12-01,6,4,0,9,1,5,1,0,none
fw_acc_01021,2026-01-01,6,4,0,44,3,5,1,0,none
fw_acc_01022,2025-10-01,8,4,0,32,2,5,2,0,none
fw_acc_01022,2025-11-01,11,5,0,37,1,7,2,0,none
fw_acc_01022,2025-12-01,15,7,0,52,4,9,3,0,none
fw_acc_01022,2025-12-01,7,5,0,55,5,7,2,0,none
fw_acc_01022,2026-01-01,2,4,0,37,2,5,1,0,none
fw_acc_01023,2025-11-01,8,4,0,27,9,5,1,0,none
fw_acc_01023,2025-12-01,5,3,0,50,11,4,1,0,none
fw_acc_01023,2025-12-01,1,1,0,22,6,1,0,0,none
fw_acc_01023,2026-01-01,0,0,0,51,13,0,0,0,none
fw_acc_01024,2025-09-01,6,3,0,40,10,4,1,0,none
fw_acc_01024,2025-10-01,0,0,0,31,7,0,0,0,none
fw_acc_01024,2025-11-01,0,0,0,29,12,0,0,0,none
fw_acc_01024,2025-12-01,0,0,0,22,6,0,0,0,none
fw_acc_01024,2025-12-01,0,0,0,35,8,0,0,0,none
fw_acc_01024,2026-01-01,0,0,0,22,5,0,0,0,none
fw_acc_01025,2025-03-01,6,5,0,61,2,7,2,0,none
fw_acc_01025,2025-04-01,7,7,0,43,4,9,3,0,none
fw_acc_01025,2025-05-01,1,1,0,45,3,1,0,0,none
fw_acc_01025,2025-06-01,18,7,0,40,5,9,3,0,none
fw_acc_01025,2025-07-01,4,2,0,48,2,2,0,0,none
fw_acc_01025,2025-08-01,7,6,0,31,4,8,2,0,none
fw_acc_01025,2025-09-01,2,2,0,32,4,2,0,0,none
fw_acc_01025,2025-10-01,9,4,0,34,2,5,1,1,feature_request
fw_acc_01025,2025-11-01,14,5,0,39,4,7,1,0,none
fw_acc_01025,2025-12-01,1,1,0,32,1,1,0,0,none
fw_acc_01025,2025-12-01,8,4,0,29,1,5,0,0,none
fw_acc_01025,2026-01-01,5,3,0,54,8,4,0,0,none
fw_acc_01026,2025-03-01,1,2,0,45,15,2,0,0,none
fw_acc_01026,2025-04-01,9,5,0,35,16,7,1,0,none
fw_acc_01026,2025-05-01,0,0,0,23,6,0,0,0,none
fw_acc_01026,2025-06-01,0,0,0,30,8,0,0,0,none
fw_acc_01026,2025-07-01,0,0,0,36,8,0,0,0,none
fw_acc_01026,2025-08-01,0,0,0,49,24,0,0,0,none
fw_acc_01026,2025-09-01,0,0,0,28,12,0,0,0,none
fw_acc_01026,2025-10-01,0,0,0,51,16,0,0,0,none
fw_acc_01026,2025-11-01,0,0,0,35,15,0,0,0,none
fw_acc_01026,2025-12-01,0,0,0,40,15,0,0,0,none
fw_acc_01026,2025-12-01,0,0,0,30,12,0,0,0,none
fw_acc_01026,2026-01-01,0,0,0,53,13,0,0,0,none
fw_acc_01027,2025-09-01,10,5,0,42,17,7,2,0,none
fw_acc_01027,2025-10-01,3,2,0,24,10,2,0,0,none
fw_acc_01027,2025-11-01,0,0,0,34,15,0,0,0,none
fw_acc_01027,2025-12-01,0,0,0,43,10,0,0,0,none
fw_acc_01027,2025-12-01,0,0,0,21,9,0,0,0,none
fw_acc_01027,2026-01-01,0,0,0,35,15,0,0,0,none
fw_acc_01028,2025-03-01,10,7,0,10,0,9,3,0,none
fw_acc_01028,2025-04-01,14,7,0,20,1,9,3,0,none
fw_acc_01028,2025-05-01,0,0,0,10,0,0,0,0,none
fw_acc_01028,2025-06-01,2,1,0,55,2,1,0,0,none
fw_acc_01028,2025-07-01,0,0,0,23,2,0,0,0,none
fw_acc_01028,2025-08-01,0,1,0,49,7,1,0,0,none
fw_acc_01028,2025-09-01,1,1,0,63,3,1,0,0,none
fw_acc_01028,2025-10-01,2,1,0,55,4,1,0,0,none
fw_acc_01028,2025-11-01,2,1,0,43,2,1,0,0,none
fw_acc_01028,2025-12-01,0,0,0,50,5,0,0,0,none
fw_acc_01028,2025-12-01,0,0,0,28,1,0,0,0,none
fw_acc_01028,2026-01-01,0,0,0,40,3,0,0,0,none
fw_acc_01029,2025-12-01,7,4,0,37,15,5,1,0,none
fw_acc_01029,2026-01-01,4,3,0,38,8,4,1,0,none
fw_acc_01030,2025-03-01,4,4,3,51,2,5,2,0,none
fw_acc_01030,2025-04-01,7,5,3,53,8,7,2,0,none
fw_acc_01030,2025-05-01,28,12,3,55,7,16,5,0,none
fw_acc_01030,2025-06-01,13,6,3,51,5,8,2,0,none
fw_acc_01030,2025-07-01,18,10,3,54,6,14,4,0,none
fw_acc_01030,2025-08-01,10,7,3,46,6,9,2,0,none
fw_acc_01030,2025-09-01,10,5,3,38,3,7,1,0,none
fw_acc_01030,2025-10-01,3,2,3,40,2,2,0,0,none
fw_acc_01030,2025-11-01,5,3,3,34,3,4,0,0,none
fw_acc_01030,2025-12-01,4,3,3,10,0,4,0,0,none
fw_acc_01030,2025-12-01,0,0,3,51,7,0,0,0,none
fw_acc_01030,2026-01-01,9,4,3,56,7,5,0,0,none
fw_acc_01031,2025-03-01,9,5,0,37,14,7,2,0,none
fw_acc_01031,2025-04-01,4,3,0,29,8,4,1,0,none
fw_acc_01031,2025-05-01,2,1,0,40,17,1,0,0,none
fw_acc_01031,2025-06-01,1,1,0,36,15,1,0,0,none
fw_acc_01031,2025-07-01,0,0,0,27,13,0,0,0,none
fw_acc_01031,2025-08-01,0,0,0,23,7,0,0,0,none
fw_acc_01031,2025-09-01,0,0,0,39,11,0,0,0,none
fw_acc_01031,2025-10-01,0,0,0,33,10,0,0,0,none
fw_acc_01031,2025-11-01,0,0,0,33,12,0,0,1,account_sync
fw_acc_01031,2025-12-01,0,0,0,44,18,0,0,0,none
fw_acc_01031,2025-12-01,0,0,0,45,11,0,0,0,none
fw_acc_01031,2026-01-01,0,0,0,45,13,0,0,0,none
fw_acc_01032,2026-01-01,11,7,3,65,2,9,3,0,none
fw_acc_01033,2025-03-01,2,3,0,23,10,4,1,0,none
fw_acc_01033,2025-04-01,4,2,0,40,19,2,0,0,none
fw_acc_01033,2025-05-01,0,0,0,15,5,0,0,0,none
fw_acc_01033,2025-06-01,0,0,0,45,15,0,0,0,none
fw_acc_01033,2025-07-01,0,0,0,38,10,0,0,0,none
fw_acc_01033,2025-08-01,0,0,0,44,15,0,0,0,none
fw_acc_01033,2025-09-01,0,0,0,45,17,0,0,0,none
fw_acc_01033,2025-10-01,0,0,0,31,14,0,0,0,none
fw_acc_01033,2025-11-01,0,0,0,26,8,0,0,0,none
fw_acc_01033,2025-12-01,0,0,0,36,9,0,0,0,none
fw_acc_01033,2025-12-01,0,0,0,21,5,0,0,0,none
fw_acc_01033,2026-01-01,0,0,0,32,10,0,0,0,none
fw_acc_01034,2025-03-01,14,4,0,51,20,5,1,0,none
fw_acc_01034,2025-04-01,8,4,0,30,12,5,1,0,none
fw_acc_01034,2025-05-01,2,1,0,25,11,1,0,0,none
fw_acc_01034,2025-06-01,2,1,0,33,13,1,0,0,none
fw_acc_01034,2025-07-01,0,0,0,19,9,0,0,1,categorisation
fw_acc_01034,2025-08-01,0,0,0,13,4,0,0,0,none
fw_acc_01034,2025-09-01,0,0,0,30,8,0,0,0,none
fw_acc_01034,2025-10-01,0,0,0,44,20,0,0,0,none
fw_acc_01034,2025-11-01,0,0,0,20,8,0,0,0,none
fw_acc_01034,2025-12-01,0,0,0,40,13,0,0,1,categorisation
fw_acc_01034,2025-12-01,0,0,0,49,11,0,0,0,none
fw_acc_01034,2026-01-01,0,0,0,40,8,0,0,1,other
fw_acc_01035,2025-03-01,7,3,0,45,18,4,1,0,none
fw_acc_01035,2025-04-01,5,2,0,32,8,2,0,1,categorisation
fw_acc_01035,2025-05-01,2,1,0,38,10,1,0,0,none
fw_acc_01035,2025-06-01,2,1,0,23,10,1,0,0,none
fw_acc_01035,2025-07-01,0,0,0,61,15,0,0,0,none
fw_acc_01035,2025-08-01,0,0,0,36,13,0,0,0,none
fw_acc_01035,2025-09-01,0,0,0,41,17,0,0,0,none
fw_acc_01035,2025-10-01,0,0,0,39,16,0,0,1,feature_request
fw_acc_01035,2025-11-01,0,0,0,20,4,0,0,0,none
fw_acc_01035,2025-12-01,0,0,0,53,16,0,0,0,none
fw_acc_01035,2025-12-01,0,0,0,19,9,0,0,0,none
fw_acc_01035,2026-01-01,0,0,0,33,16,0,0,0,none
fw_acc_01036,2025-03-01,5,4,0,33,9,5,1,0,none
fw_acc_01036,2025-04-01,5,3,0,46,18,4,1,0,none
fw_acc_01036,2025-05-01,0,0,0,27,8,0,0,0,none
fw_acc_01036,2025-06-01,0,0,0,29,13,0,0,0,none
fw_acc_01036,2025-07-01,0,0,0,52,24,0,0,0,none
fw_acc_01036,2025-08-01,0,0,0,42,10,0,0,0,none
fw_acc_01036,2025-09-01,0,0,0,28,9,0,0,0,none
fw_acc_01036,2025-10-01,0,0,0,30,12,0,0,0,none
fw_acc_01036,2025-11-01,0,0,0,15,6,0,0,0,none
fw_acc_01036,2025-12-01,0,0,0,56,16,0,0,0,none
fw_acc_01036,2025-12-01,0,0,0,36,10,0,0,0,none
fw_acc_01036,2026-01-01,0,0,0,52,22,0,0,0,none
fw_acc_01037,2025-03-01,15,5,0,48,4,7,2,0,none
fw_acc_01037,2025-04-01,6,3,0,29,3,4,1,0,none
fw_acc_01037,2025-05-01,7,4,0,19,2,5,1,0,none
fw_acc_01037,2025-06-01,15,7,0,36,5,9,3,1,account_sync
fw_acc_01037,2025-07-01,7,6,0,21,2,8,2,0,none
fw_acc_01037,2025-08-01,9,5,0,24,2,7,1,0,none
